date,actual_c,prediction_c,persistence_c,fusion_coefficient
2024-01-31,21.053965,21.644972,21.18140750000002,0.0
2024-02-01,21.556503,21.391777,21.05396333333336,0.0
2024-02-02,22.922209,22.12257,21.55650375000002,0.0
2024-02-03,22.281816,22.909271,22.92220916666669,0.0
2024-02-04,21.370619,22.608606,22.28181541666669,0.0
2024-02-05,21.384192,22.089203,21.370619583333355,0.0
2024-02-06,23.693071,22.135063,21.384190000000018,0.0
2024-02-07,23.865297,23.749598,23.69307041666669,0.0
2024-02-08,23.568235,24.13047,23.86529791666669,0.0
2024-02-09,22.357752,24.060637,23.56823458333336,0.0
2024-02-10,21.274862,22.340311,22.357751250000025,0.0
2024-02-11,22.734816,22.050201,21.274862916666688,0.0
2024-02-12,23.310467,23.321926,22.734816666666685,0.0
2024-02-13,22.783358,23.418728,23.310466666666695,0.0
2024-02-14,22.749722,23.244255,22.783357500000022,0.0
2024-02-15,24.359184,23.051542,22.749721666666687,0.0
2024-02-16,24.169168,24.232792,24.359185000000025,0.0
2024-02-17,23.858622,24.543264,24.169167500000018,0.0
2024-02-18,23.085514,24.569109,23.85862291666669,0.0
2024-02-19,23.115194,23.630775,23.085514166666684,0.0
2024-02-20,24.106428,23.900179,23.115194583333352,0.0
2024-02-21,25.093004,24.59977,24.10642875000002,0.0
2024-02-22,26.974224,24.971817,25.093003333333353,0.0
2024-02-23,26.789454,26.47845,26.974223750000018,0.0
2024-02-24,24.56697,27.069078,26.789453333333352,0.0
2024-02-25,25.61834,25.057772,24.56697041666668,0.0
2024-02-26,25.306452,26.195314,25.618340833333363,0.0
2024-02-27,26.018026,25.698483,25.306451666666693,0.0
2024-02-28,26.648073,26.66131,26.018026250000023,0.0
2024-02-29,25.643818,26.80374,26.648072500000016,0.0
2024-03-01,25.171835,25.7755,25.64381833333336,0.0
2024-03-02,25.46815,25.882137,25.171832916666688,0.0
2024-03-03,26.580284,26.167622,25.468149583333354,0.0
2024-03-04,26.770256,27.183805,26.580284166666683,0.0
2024-03-05,26.683695,27.376694,26.770256666666683,0.0
2024-03-06,25.158516,27.260046,26.683693750000018,0.0
2024-03-07,24.76151,25.68722,25.15851416666669,0.0
2024-03-08,25.233334,25.73907,24.761510416666695,0.0
2024-03-09,25.132322,26.26669,25.233332083333362,0.0
2024-03-10,24.629166,25.90348,25.132321666666694,0.0
2024-03-11,27.029497,25.795664,24.629165416666694,0.0
2024-03-12,27.964216,27.805084,27.029495833333346,0.0
2024-03-13,26.810135,28.099651,27.96421625000002,0.0
2024-03-14,27.340136,27.72081,26.81013583333335,0.0
2024-03-15,28.185902,27.92728,27.34013500000002,0.0
2024-03-16,27.460077,28.60361,28.18590000000003,0.0
2024-03-17,27.50192,27.886194,27.460077500000022,0.0
2024-03-18,27.91824,27.70396,27.501920000000023,0.0
2024-03-19,29.241678,28.368414,27.918240000000022,0.0
2024-03-20,29.516144,29.303478,29.241679166666685,0.0
2024-03-21,27.84832,29.441471,29.516142083333364,0.0
2024-03-22,25.07947,27.306377,27.848318750000022,0.0
2024-03-23,27.568396,26.742348,25.079468333333352,0.0
2024-03-24,27.869118,28.378334,27.56839541666669,0.0
2024-03-25,28.206276,28.135712,27.869116666666695,0.0
2024-03-26,29.18085,28.676802,28.20627625000003,0.0
2024-03-27,29.614576,29.30792,29.18084916666669,0.0
2024-03-28,29.823145,29.382364,29.61457458333335,0.0
2024-03-29,31.026018,29.951569,29.82314416666669,0.0
2024-03-30,31.740282,30.40277,31.026019166666696,0.0
2024-03-31,31.638958,30.689878,31.74028291666669,0.0
2024-04-01,33.10087,31.134472,31.638957083333356,0.0
2024-04-02,33.121395,32.30023,33.10086666666668,0.0
2024-04-03,33.542534,32.373333,33.121396250000025,0.0
2024-04-04,33.415527,32.938877,33.54253083333336,0.0
2024-04-05,34.55183,33.081985,33.41552666666669,0.0
2024-04-06,35.447987,33.741783,34.55182958333336,0.0
2024-04-07,33.785324,34.560448,35.447985000000024,0.0
2024-04-08,32.834435,33.196224,33.78532541666669,0.0
