date,actual_c,prediction_c,persistence_c,fusion_coefficient
2024-01-31,21.053965,21.881405,21.18140750000002,0.0
2024-02-01,21.556503,21.646858,21.05396333333336,0.0
2024-02-02,22.922209,22.178562,21.55650375000002,0.0
2024-02-03,22.281816,23.305948,22.92220916666669,0.0
2024-02-04,21.370619,22.856152,22.28181541666669,0.0
2024-02-05,21.384192,22.089516,21.370619583333355,0.0
2024-02-06,23.693071,22.265331,21.384190000000018,0.0
2024-02-07,23.865297,23.931423,23.69307041666669,0.0
2024-02-08,23.568235,24.367752,23.86529791666669,0.0
2024-02-09,22.357752,23.993114,23.56823458333336,0.0
2024-02-10,21.274862,22.16131,22.357751250000025,0.0
2024-02-11,22.734816,21.986809,21.274862916666688,0.0
2024-02-12,23.310467,23.4712,22.734816666666685,0.0
2024-02-13,22.783358,23.459375,23.310466666666695,0.0
2024-02-14,22.749722,23.057724,22.783357500000022,0.0
2024-02-15,24.359184,23.058245,22.749721666666687,0.0
2024-02-16,24.169168,24.205334,24.359185000000025,0.0
2024-02-17,23.858622,24.679392,24.169167500000018,0.0
2024-02-18,23.085514,24.577896,23.85862291666669,0.0
2024-02-19,23.115194,23.602327,23.085514166666684,0.0
2024-02-20,24.106428,23.735275,23.115194583333352,0.0
2024-02-21,25.093004,24.594852,24.10642875000002,0.0
2024-02-22,26.974224,24.89183,25.093003333333353,0.0
2024-02-23,26.789454,26.225586,26.974223750000018,0.0
2024-02-24,24.56697,26.712318,26.789453333333352,0.0
2024-02-25,25.61834,24.698767,24.56697041666668,0.0
2024-02-26,25.306452,25.769768,25.618340833333363,0.0
2024-02-27,26.018026,25.560635,25.306451666666693,0.0
2024-02-28,26.648073,26.257946,26.018026250000023,0.0
2024-02-29,25.643818,26.414652,26.648072500000016,0.0
2024-03-01,25.171835,25.324268,25.64381833333336,0.0
2024-03-02,25.46815,25.25449,25.171832916666688,0.0
2024-03-03,26.580284,26.186872,25.468149583333354,0.0
2024-03-04,26.770256,26.917572,26.580284166666683,0.0
2024-03-05,26.683695,26.963932,26.770256666666683,0.0
2024-03-06,25.158516,26.810421,26.683693750000018,0.0
2024-03-07,24.76151,25.323004,25.15851416666669,0.0
2024-03-08,25.233334,25.489347,24.761510416666695,0.0
2024-03-09,25.132322,26.157827,25.233332083333362,0.0
2024-03-10,24.629166,25.623457,25.132321666666694,0.0
2024-03-11,27.029497,25.371206,24.629165416666694,0.0
2024-03-12,27.964216,27.574425,27.029495833333346,0.0
2024-03-13,26.810135,27.849497,27.96421625000002,0.0
2024-03-14,27.340136,27.16854,26.81013583333335,0.0
2024-03-15,28.185902,27.575941,27.34013500000002,0.0
2024-03-16,27.460077,28.230663,28.18590000000003,0.0
