date,actual_c,prediction_c,persistence_c,fusion_coefficient
2024-01-31,21.053965,21.645754,21.18140750000002,0.33365545
2024-02-01,21.556503,21.35521,21.05396333333336,0.3330961
2024-02-02,22.922209,22.019306,21.55650375000002,0.33255005
2024-02-03,22.281816,22.822468,22.92220916666669,0.33201745
2024-02-04,21.370619,22.48859,22.28181541666669,0.3314984
2024-02-05,21.384192,21.912197,21.370619583333355,0.33099312
2024-02-06,23.693071,21.95506,21.384190000000018,0.33050165
2024-02-07,23.865297,23.58136,23.69307041666669,0.33002403
2024-02-08,23.568235,23.84776,23.86529791666669,0.3295605
2024-02-09,22.357752,23.769901,23.56823458333336,0.3291111
2024-02-10,21.274862,22.065489,22.357751250000025,0.32867593
2024-02-11,22.734816,21.788794,21.274862916666688,0.32825518
2024-02-12,23.310467,23.180737,22.734816666666685,0.32784885
2024-02-13,22.783358,23.284834,23.310466666666695,0.3274571
2024-02-14,22.749722,23.016676,22.783357500000022,0.32707992
2024-02-15,24.359184,22.87393,22.749721666666687,0.3267175
2024-02-16,24.169168,24.163027,24.359185000000025,0.3263699
2024-02-17,23.858622,24.42512,24.169167500000018,0.32603717
2024-02-18,23.085514,24.507107,23.85862291666669,0.32571942
2024-02-19,23.115194,23.514105,23.085514166666684,0.3254167
2024-02-20,24.106428,23.80608,23.115194583333352,0.3251291
2024-02-21,25.093004,24.547644,24.10642875000002,0.32485658
2024-02-22,26.974224,24.918875,25.093003333333353,0.32459936
2024-02-23,26.789454,26.235542,26.974223750000018,0.3243574
2024-02-24,24.56697,26.616667,26.789453333333352,0.32413077
2024-02-25,25.61834,24.87484,24.56697041666668,0.32391953
2024-02-26,25.306452,26.013718,25.618340833333363,0.32372373
2024-02-27,26.018026,25.53384,25.306451666666693,0.32354343
2024-02-28,26.648073,26.436861,26.018026250000023,0.32337862
2024-02-29,25.643818,26.579733,26.648072500000016,0.32322937
2024-03-01,25.171835,25.578682,25.64381833333336,0.32309574
2024-03-02,25.46815,25.64197,25.171832916666688,0.3229777
2024-03-03,26.580284,26.08891,25.468149583333354,0.32287532
2024-03-04,26.770256,26.938547,26.580284166666683,0.32278857
2024-03-05,26.683695,27.20511,26.770256666666683,0.32271755
2024-03-06,25.158516,27.025988,26.683693750000018,0.3226622
2024-03-07,24.76151,25.512836,25.15851416666669,0.32262257
2024-03-08,25.233334,25.691986,24.761510416666695,0.32259864
2024-03-09,25.132322,26.223583,25.233332083333362,0.32259047
2024-03-10,24.629166,25.86008,25.132321666666694,0.322598
2024-03-11,27.029497,25.686592,24.629165416666694,0.3226213
2024-03-12,27.964216,27.921356,27.029495833333346,0.3226603
2024-03-13,26.810135,28.202742,27.96421625000002,0.32271498
2024-03-14,27.340136,27.657001,26.81013583333335,0.32278538
2024-03-15,28.185902,27.90418,27.34013500000002,0.32287148
2024-03-16,27.460077,28.6203,28.18590000000003,0.32297325
2024-03-17,27.50192,27.773335,27.460077500000022,0.32309067
2024-03-18,27.91824,27.588135,27.501920000000023,0.32322368
2024-03-19,29.241678,28.476091,27.918240000000022,0.3233723
2024-03-20,29.516144,29.37883,29.241679166666685,0.32353646
2024-03-21,27.84832,29.4817,29.516142083333364,0.32371613
2024-03-22,25.07947,27.322245,27.848318750000022,0.32391134
2024-03-23,27.568396,26.797396,25.079468333333352,0.32412195
2024-03-24,27.869118,28.520464,27.56839541666669,0.32434794
2024-03-25,28.206276,28.215036,27.869116666666695,0.32458928
2024-03-26,29.18085,28.820414,28.20627625000003,0.3248459
2024-03-27,29.614576,29.423006,29.18084916666669,0.32511777
2024-03-28,29.823145,29.395267,29.61457458333335,0.3254048
2024-03-29,31.026018,30.060923,29.82314416666669,0.3257069
2024-03-30,31.740282,30.488455,31.026019166666696,0.32602406
2024-03-31,31.638958,30.752945,31.74028291666669,0.3263562
2024-04-01,33.10087,31.295845,31.638957083333356,0.3267032
2024-04-02,33.121395,32.44241,33.10086666666668,0.32706502
2024-04-03,33.542534,32.463432,33.121396250000025,0.32744154
2024-04-04,33.415527,32.9016,33.54253083333336,0.32783276
2024-04-05,34.55183,32.987522,33.41552666666669,0.3282385
2024-04-06,35.447987,33.618835,34.55182958333336,0.32865867
2024-04-07,33.785324,34.36134,35.447985000000024,0.32909322
2024-04-08,32.834435,33.047737,33.78532541666669,0.32954204
2024-04-09,32.13692,32.636063,32.83443500000002,0.33000505
2024-04-10,32.7291,32.175167,32.13692041666669,0.33048204
2024-04-11,32.291443,32.508938,32.72909666666669,0.33097297
2024-04-12,31.693375,32.321053,32.29144041666669,0.33147776
2024-04-13,31.762995,31.958626,31.69337291666669,0.3319962
2024-04-14,31.960302,31.969511,31.762994166666687,0.33252826
2024-04-15,32.783234,31.851866,31.960302500000022,0.33307377
2024-04-16,33.877567,32.829117,32.78323208333336,0.3336326
2024-04-17,33.50579,33.12093,33.877565000000025,0.33420458
2024-04-18,33.122925,33.118713,33.50579125000002,0.33478963
2024-04-19,34.016502,32.859554,33.12292500000003,0.3353876
2024-04-20,34.836414,33.678825,34.01650208333336,0.3359983
2024-04-21,34.677475,33.812027,34.83641333333335,0.3366216
2024-04-22,35.08748,33.915127,34.67747458333335,0.3372574
2024-04-23,34.689816,34.35362,35.08747666666669,0.33790544
2024-04-24,34.059925,34.36312,34.68981541666668,0.33856568
2024-04-25,34.34007,33.083397,34.05992375000002,0.3392379
2024-04-26,34.439022,34.16373,34.34006875000002,0.33992186
2024-04-27,35.51703,34.240395,34.43902083333336,0.3406175
2024-04-28,36.613857,35.01847,35.51702750000002,0.34132457
2024-04-29,35.137234,35.381016,36.61385916666669,0.34204292
2024-04-30,35.91544,34.5085,35.13723333333335,0.34277236
2024-05-01,34.590137,35.21797,35.91543791666669,0.3435127
2024-05-02,30.189774,34.13779,34.59013625000003,0.3442638
2024-05-03,30.083305,29.56307,30.18977375000002,0.3450254
2024-05-04,30.607046,31.67381,30.083302916666693,0.3457973
2024-05-05,31.538057,31.461855,30.60704541666669,0.34657934
2024-05-06,30.397308,31.955076,31.53805583333336,0.3473713
2024-05-07,29.265879,31.289125,30.39730750000002,0.34817296
2024-05-08,31.33222,30.132313,29.26587916666669,0.34898412
2024-05-09,31.649786,31.968445,31.33222125000002,0.34980455
2024-05-10,30.98626,31.42598,31.649785416666685,0.35063407
2024-05-11,31.220444,31.495062,30.986258333333357,0.3514724
2024-05-12,32.01355,31.909184,31.220444166666695,0.35231933
2024-05-13,33.56617,32.370594,32.013549166666685,0.35317463
2024-05-14,35.34471,33.521183,33.566166250000016,0.35403812
2024-05-15,35.702152,34.61849,35.34471125000002,0.35490948
2024-05-16,36.822906,34.821556,35.70215041666668,0.35578853
2024-05-17,36.98382,35.575104,36.82290666666668,0.356675
2024-05-18,32.894913,34.864094,36.98382125000003,0.3575686
2024-05-19,32.386005,31.260523,32.89491416666669,0.3584692
2024-05-20,31.934135,32.482914,32.386006250000015,0.35937643
2024-05-21,29.265696,32.363316,31.934135833333357,0.3602901
2024-05-22,31.434576,29.851374,29.265695833333364,0.36121
2024-05-23,32.613342,32.64832,31.43457708333335,0.3621357
2024-05-24,32.309364,32.641857,32.613341666666685,0.36306706
2024-05-25,29.403177,31.77123,32.30936500000002,0.36400384
2024-05-26,28.817392,27.654696,29.403177083333357,0.36494568
2024-05-27,28.83877,28.114304,28.81739166666669,0.36589238
2024-05-28,30.091314,29.630651,28.838770416666687,0.3668436
2024-05-29,30.822802,29.888351,30.09131375000003,0.36779916
2024-05-30,31.832699,30.575663,30.82280291666669,0.36875868
2024-05-31,31.239477,31.796278,31.83269791666669,0.36972195
2024-06-01,30.184572,30.363195,31.239475416666693,0.37068862
2024-06-02,29.49827,29.700281,30.184572083333347,0.37165847
2024-06-03,30.018223,29.895021,29.49827083333336,0.37263113
2024-06-04,30.46338,30.585659,30.01822208333336,0.37360644
2024-06-05,30.779673,30.812836,30.46338041666669,0.37458402
2024-06-06,29.753351,30.702013,30.779670833333352,0.37556356
2024-06-07,29.517529,30.010788,29.753350833333354,0.3765448
2024-06-08,30.782433,29.924545,29.517528750000025,0.37752745
2024-06-09,31.80183,30.936752,30.782431666666692,0.37851122
2024-06-10,32.622746,31.335167,31.801829166666693,0.37949577
2024-06-11,31.00195,31.774319,32.62274458333335,0.38048086
2024-06-12,29.634815,30.93198,31.001949583333353,0.38146612
2024-06-13,28.939804,29.751066,29.634814583333355,0.38245127
2024-06-14,28.67887,29.496487,28.939805000000018,0.38343605
2024-06-15,29.459038,29.172441,28.678868750000024,0.38442016
2024-06-16,30.609743,29.916576,29.459038333333357,0.38540322
2024-06-17,30.802576,30.434458,30.609743333333356,0.386385
