date,actual_c,prediction_c,persistence_c,fusion_coefficient
2024-01-31,21.053965,21.502634,21.18140750000002,0.6006731
2024-02-01,21.556503,21.280087,21.05396333333336,0.6006731
2024-02-02,22.922209,21.736704,21.55650375000002,0.6006731
2024-02-03,22.281816,22.618948,22.92220916666669,0.6006731
2024-02-04,21.370619,22.398718,22.28181541666669,0.6006731
2024-02-05,21.384192,21.831541,21.370619583333355,0.6006731
2024-02-06,23.693071,21.89479,21.384190000000018,0.6006731
2024-02-07,23.865297,23.196077,23.69307041666669,0.6006731
2024-02-08,23.568235,23.697046,23.86529791666669,0.6006731
2024-02-09,22.357752,23.51803,23.56823458333336,0.6006731
2024-02-10,21.274862,21.920198,22.357751250000025,0.6006731
2024-02-11,22.734816,21.820175,21.274862916666688,0.6006731
2024-02-12,23.310467,23.007046,22.734816666666685,0.6006731
2024-02-13,22.783358,23.060959,23.310466666666695,0.6006731
2024-02-14,22.749722,22.817389,22.783357500000022,0.6006731
2024-02-15,24.359184,22.79703,22.749721666666687,0.6006731
2024-02-16,24.169168,23.863737,24.359185000000025,0.6006731
2024-02-17,23.858622,24.24662,24.169167500000018,0.6006731
2024-02-18,23.085514,24.234419,23.85862291666669,0.6006731
2024-02-19,23.115194,23.391,23.085514166666684,0.6006731
2024-02-20,24.106428,23.562683,23.115194583333352,0.6006731
2024-02-21,25.093004,24.239271,24.10642875000002,0.6006731
2024-02-22,26.974224,24.540901,25.093003333333353,0.6006731
2024-02-23,26.789454,26.116076,26.974223750000018,0.6006731
2024-02-24,24.56697,26.674803,26.789453333333352,0.6006731
2024-02-25,25.61834,24.4319,24.56697041666668,0.6006731
2024-02-26,25.306452,25.633621,25.618340833333363,0.6006731
2024-02-27,26.018026,25.236156,25.306451666666693,0.6006731
2024-02-28,26.648073,26.2336,26.018026250000023,0.6006731
2024-02-29,25.643818,26.496237,26.648072500000016,0.6006731
2024-03-01,25.171835,25.173216,25.64381833333336,0.6006731
2024-03-02,25.46815,25.143946,25.171832916666688,0.6006731
2024-03-03,26.580284,26.194883,25.468149583333354,0.6006731
2024-03-04,26.770256,27.02514,26.580284166666683,0.6006731
2024-03-05,26.683695,27.124775,26.770256666666683,0.6006731
2024-03-06,25.158516,27.05251,26.683693750000018,0.6006731
2024-03-07,24.76151,25.273142,25.15851416666669,0.6006731
2024-03-08,25.233334,25.677454,24.761510416666695,0.6006731
2024-03-09,25.132322,26.292019,25.233332083333362,0.6006731
2024-03-10,24.629166,25.804165,25.132321666666694,0.6006731
2024-03-11,27.029497,25.515423,24.629165416666694,0.6006731
2024-03-12,27.964216,27.793924,27.029495833333346,0.6006731
2024-03-13,26.810135,28.11706,27.96421625000002,0.6006731
2024-03-14,27.340136,27.563147,26.81013583333335,0.6006731
2024-03-15,28.185902,27.882603,27.34013500000002,0.6006731
2024-03-16,27.460077,28.465149,28.18590000000003,0.6006731
2024-03-17,27.50192,27.747356,27.460077500000022,0.6006731
2024-03-18,27.91824,27.559772,27.501920000000023,0.6006731
2024-03-19,29.241678,28.419813,27.918240000000022,0.6006731
2024-03-20,29.516144,29.234015,29.241679166666685,0.6006731
2024-03-21,27.84832,29.311504,29.516142083333364,0.6006731
2024-03-22,25.07947,26.850079,27.848318750000022,0.6006731
2024-03-23,27.568396,26.88845,25.079468333333352,0.6006731
2024-03-24,27.869118,28.419516,27.56839541666669,0.6006731
2024-03-25,28.206276,28.030258,27.869116666666695,0.6006731
2024-03-26,29.18085,28.656113,28.20627625000003,0.6006731
2024-03-27,29.614576,29.249046,29.18084916666669,0.6006731
2024-03-28,29.823145,29.21774,29.61457458333335,0.6006731
2024-03-29,31.026018,29.921137,29.82314416666669,0.6006731
2024-03-30,31.740282,30.312265,31.026019166666696,0.6006731
2024-03-31,31.638958,30.430347,31.74028291666669,0.6006731
2024-04-01,33.10087,31.06785,31.638957083333356,0.6006731
2024-04-02,33.121395,32.123146,33.10086666666668,0.6006731
2024-04-03,33.542534,32.279755,33.121396250000025,0.6006731
2024-04-04,33.415527,32.597755,33.54253083333336,0.6006731
2024-04-05,34.55183,32.637753,33.41552666666669,0.6006731
2024-04-06,35.447987,33.352066,34.55182958333336,0.6006731
2024-04-07,33.785324,33.96463,35.447985000000024,0.6006731
2024-04-08,32.834435,32.469833,33.78532541666669,0.6006731
2024-04-09,32.13692,32.14142,32.83443500000002,0.6006731
2024-04-10,32.7291,31.785158,32.13692041666669,0.6006731
2024-04-11,32.291443,32.151398,32.72909666666669,0.6006731
2024-04-12,31.693375,31.886938,32.29144041666669,0.6006731
2024-04-13,31.762995,31.669048,31.69337291666669,0.6006731
2024-04-14,31.960302,31.685394,31.762994166666687,0.6006731
2024-04-15,32.783234,31.499346,31.960302500000022,0.6006731
