date,actual_c,prediction_c,persistence_c,feature_gate
2024-01-31,21.053965,21.848671,21.18140750000002,0.5
2024-02-01,21.556503,21.67518,21.05396333333336,0.5
2024-02-02,22.922209,21.945139,21.55650375000002,0.5
2024-02-03,22.281816,22.68105,22.92220916666669,0.5
2024-02-04,21.370619,23.098335,22.28181541666669,0.5
2024-02-05,21.384192,22.825747,21.370619583333355,0.5
2024-02-06,23.693071,22.608377,21.384190000000018,0.5
2024-02-07,23.865297,23.326805,23.69307041666669,0.5
2024-02-08,23.568235,24.29738,23.86529791666669,0.5
2024-02-09,22.357752,24.514067,23.56823458333336,0.5
2024-02-10,21.274862,23.475489,22.357751250000025,0.5
2024-02-11,22.734816,22.734638,21.274862916666688,0.5
2024-02-12,23.310467,23.123423,22.734816666666685,0.5
2024-02-13,22.783358,23.582958,23.310466666666695,0.5
2024-02-14,22.749722,23.564526,22.783357500000022,0.5
2024-02-15,24.359184,23.28103,22.749721666666687,0.5
2024-02-16,24.169168,23.758348,24.359185000000025,0.5
2024-02-17,23.858622,24.517464,24.169167500000018,0.5
2024-02-18,23.085514,24.697687,23.85862291666669,0.5
2024-02-19,23.115194,24.088097,23.085514166666684,0.5
2024-02-20,24.106428,23.849123,23.115194583333352,0.5
2024-02-21,25.093004,24.259281,24.10642875000002,0.5
2024-02-22,26.974224,24.675217,25.093003333333353,0.5
2024-02-23,26.789454,25.592882,26.974223750000018,0.5
2024-02-24,24.56697,26.86448,26.789453333333352,0.5
2024-02-25,25.61834,25.68989,24.56697041666668,0.5
2024-02-26,25.306452,25.61235,25.618340833333363,0.5
2024-02-27,26.018026,25.702131,25.306451666666693,0.5
2024-02-28,26.648073,26.132284,26.018026250000023,0.5
2024-02-29,25.643818,26.497705,26.648072500000016,0.5
2024-03-01,25.171835,26.08694,25.64381833333336,0.5
2024-03-02,25.46815,25.562414,25.171832916666688,0.5
2024-03-03,26.580284,25.935413,25.468149583333354,0.5
2024-03-04,26.770256,26.941631,26.580284166666683,0.5
2024-03-05,26.683695,27.343184,26.770256666666683,0.5
2024-03-06,25.158516,27.247059,26.683693750000018,0.5
2024-03-07,24.76151,26.16305,25.15851416666669,0.5
2024-03-08,25.233334,25.690971,24.761510416666695,0.5
2024-03-09,25.132322,26.027124,25.233332083333362,0.5
2024-03-10,24.629166,26.113062,25.132321666666694,0.5
2024-03-11,27.029497,25.864803,24.629165416666694,0.5
2024-03-12,27.964216,27.101679,27.029495833333346,0.5
2024-03-13,26.810135,28.085249,27.96421625000002,0.5
2024-03-14,27.340136,27.89391,26.81013583333335,0.5
2024-03-15,28.185902,27.756466,27.34013500000002,0.5
2024-03-16,27.460077,28.215984,28.18590000000003,0.5
2024-03-17,27.50192,27.97265,27.460077500000022,0.5
2024-03-18,27.91824,27.277365,27.501920000000023,0.5
2024-03-19,29.241678,28.20106,27.918240000000022,0.5
2024-03-20,29.516144,29.023247,29.241679166666685,0.5
2024-03-21,27.84832,29.314814,29.516142083333364,0.5
2024-03-22,25.07947,26.915657,27.848318750000022,0.5
2024-03-23,27.568396,26.889406,25.079468333333352,0.5
2024-03-24,27.869118,27.970453,27.56839541666669,0.5
2024-03-25,28.206276,28.420021,27.869116666666695,0.5
2024-03-26,29.18085,28.595137,28.20627625000003,0.5
2024-03-27,29.614576,29.163918,29.18084916666669,0.5
2024-03-28,29.823145,29.137775,29.61457458333335,0.5
2024-03-29,31.026018,29.645357,29.82314416666669,0.5
2024-03-30,31.740282,29.930552,31.026019166666696,0.5
2024-03-31,31.638958,30.078045,31.74028291666669,0.5
2024-04-01,33.10087,30.792822,31.638957083333356,0.5
2024-04-02,33.121395,31.586134,33.10086666666668,0.5
2024-04-03,33.542534,31.831057,33.121396250000025,0.5
2024-04-04,33.415527,32.256046,33.54253083333336,0.5
2024-04-05,34.55183,32.54316,33.41552666666669,0.5
2024-04-06,35.447987,32.926735,34.55182958333336,0.5
2024-04-07,33.785324,33.630264,35.447985000000024,0.5
2024-04-08,32.834435,32.82441,33.78532541666669,0.5
2024-04-09,32.13692,32.493546,32.83443500000002,0.5
2024-04-10,32.7291,32.144245,32.13692041666669,0.5
2024-04-11,32.291443,32.282726,32.72909666666669,0.5
2024-04-12,31.693375,32.337143,32.29144041666669,0.5
2024-04-13,31.762995,32.069134,31.69337291666669,0.5
2024-04-14,31.960302,32.058414,31.762994166666687,0.5
2024-04-15,32.783234,31.818487,31.960302500000022,0.5
2024-04-16,33.877567,32.681202,32.78323208333336,0.5
2024-04-17,33.50579,32.754395,33.877565000000025,0.5
2024-04-18,33.122925,33.104725,33.50579125000002,0.5
2024-04-19,34.016502,32.9194,33.12292500000003,0.5
2024-04-20,34.836414,33.53276,34.01650208333336,0.5
2024-04-21,34.677475,33.576786,34.83641333333335,0.5
2024-04-22,35.08748,33.69324,34.67747458333335,0.5
2024-04-23,34.689816,33.996227,35.08747666666669,0.5
2024-04-24,34.059925,34.43104,34.68981541666668,0.5
2024-04-25,34.34007,33.024593,34.05992375000002,0.5
2024-04-26,34.439022,33.94538,34.34006875000002,0.5
2024-04-27,35.51703,34.249264,34.43902083333336,0.5
2024-04-28,36.613857,34.813152,35.51702750000002,0.5
2024-04-29,35.137234,34.939915,36.61385916666669,0.5
2024-04-30,35.91544,34.398487,35.13723333333335,0.5
2024-05-01,34.590137,34.750534,35.91543791666669,0.5
2024-05-02,30.189774,34.184742,34.59013625000003,0.5
2024-05-03,30.083305,29.47481,30.18977375000002,0.5
2024-05-04,30.607046,31.421307,30.083302916666693,0.5
2024-05-05,31.538057,30.984846,30.60704541666669,0.5
2024-05-06,30.397308,31.775417,31.53805583333336,0.5
2024-05-07,29.265879,31.41277,30.39730750000002,0.5
2024-05-08,31.33222,30.427244,29.26587916666669,0.5
2024-05-09,31.649786,31.448114,31.33222125000002,0.5
2024-05-10,30.98626,31.37169,31.649785416666685,0.5
2024-05-11,31.220444,31.776432,30.986258333333357,0.5
2024-05-12,32.01355,31.87951,31.220444166666695,0.5
2024-05-13,33.56617,32.35418,32.013549166666685,0.5
2024-05-14,35.34471,33.194176,33.566166250000016,0.5
2024-05-15,35.702152,34.117996,35.34471125000002,0.5
2024-05-16,36.822906,34.612553,35.70215041666668,0.5
2024-05-17,36.98382,35.1347,36.82290666666668,0.5
2024-05-18,32.894913,34.668045,36.98382125000003,0.5
2024-05-19,32.386005,31.441204,32.89491416666669,0.5
2024-05-20,31.934135,32.44448,32.386006250000015,0.5
2024-05-21,29.265696,32.59706,31.934135833333357,0.5
2024-05-22,31.434576,30.616013,29.265695833333364,0.5
2024-05-23,32.613342,32.383747,31.43457708333335,0.5
2024-05-24,32.309364,32.53439,32.613341666666685,0.5
2024-05-25,29.403177,31.67647,32.30936500000002,0.5
2024-05-26,28.817392,27.021452,29.403177083333357,0.5
2024-05-27,28.83877,27.093409,28.81739166666669,0.5
2024-05-28,30.091314,29.600185,28.838770416666687,0.5
2024-05-29,30.822802,29.560015,30.09131375000003,0.5
2024-05-30,31.832699,30.134344,30.82280291666669,0.5
2024-05-31,31.239477,31.372566,31.83269791666669,0.5
2024-06-01,30.184572,30.211042,31.239475416666693,0.5
2024-06-02,29.49827,29.82832,30.184572083333347,0.5
2024-06-03,30.018223,30.088892,29.49827083333336,0.5
2024-06-04,30.46338,30.661612,30.01822208333336,0.5
2024-06-05,30.779673,30.961218,30.46338041666669,0.5
2024-06-06,29.753351,30.583878,30.779670833333352,0.5
2024-06-07,29.517529,30.155401,29.753350833333354,0.5
2024-06-08,30.782433,30.02932,29.517528750000025,0.5
2024-06-09,31.80183,30.752079,30.782431666666692,0.5
2024-06-10,32.622746,30.983055,31.801829166666693,0.5
2024-06-11,31.00195,31.38081,32.62274458333335,0.5
2024-06-12,29.634815,31.068434,31.001949583333353,0.5
2024-06-13,28.939804,30.026827,29.634814583333355,0.5
2024-06-14,28.67887,29.517395,28.939805000000018,0.5
2024-06-15,29.459038,29.085249,28.678868750000024,0.5
2024-06-16,30.609743,29.858715,29.459038333333357,0.5
2024-06-17,30.802576,30.213373,30.609743333333356,0.5
2024-06-18,30.500189,30.521744,30.80257708333336,0.5
2024-06-19,31.026981,30.544905,30.500188750000024,0.5
2024-06-20,31.396511,30.648226,31.02698166666669,0.5
2024-06-21,31.283434,30.808317,31.396511666666697,0.5
2024-06-22,33.49574,30.806795,31.283433333333353,0.5
2024-06-23,32.864502,31.721678,33.49573958333335,0.5
2024-06-24,32.67827,31.64125,32.86450083333336,0.5
2024-06-25,31.36903,31.637676,32.678268333333364,0.5
2024-06-26,29.299236,31.103428,31.369030416666693,0.5
2024-06-27,30.794724,30.118076,29.299234166666697,0.5
2024-06-28,31.065487,30.572668,30.79472166666669,0.5
2024-06-29,31.583326,30.69148,31.06548666666669,0.5
2024-06-30,31.092234,30.833735,31.583326666666693,0.5
2024-07-01,30.40954,30.641975,31.092233333333358,0.5
