date,actual_c,prediction_c,persistence_c,feature_gate
2024-01-31,21.053965,21.547892,21.18140750000002,0.3579812
2024-02-01,21.556503,21.143633,21.05396333333336,0.3579812
2024-02-02,22.922209,21.94837,21.55650375000002,0.3579812
2024-02-03,22.281816,22.929447,22.92220916666669,0.3579812
2024-02-04,21.370619,22.326704,22.28181541666669,0.3579812
2024-02-05,21.384192,21.71647,21.370619583333355,0.3579812
2024-02-06,23.693071,21.819536,21.384190000000018,0.3579812
2024-02-07,23.865297,23.896427,23.69307041666669,0.3579812
2024-02-08,23.568235,24.03523,23.86529791666669,0.3579812
2024-02-09,22.357752,23.829306,23.56823458333336,0.3579812
2024-02-10,21.274862,21.800623,22.357751250000025,0.3579812
2024-02-11,22.734816,21.732185,21.274862916666688,0.3579812
2024-02-12,23.310467,23.332993,22.734816666666685,0.3579812
2024-02-13,22.783358,23.338308,23.310466666666695,0.3579812
2024-02-14,22.749722,22.934902,22.783357500000022,0.3579812
2024-02-15,24.359184,22.687006,22.749721666666687,0.3579812
2024-02-16,24.169168,24.30419,24.359185000000025,0.3579812
2024-02-17,23.858622,24.343185,24.169167500000018,0.3579812
2024-02-18,23.085514,24.359509,23.85862291666669,0.3579812
2024-02-19,23.115194,23.286789,23.085514166666684,0.3579812
2024-02-20,24.106428,23.72341,23.115194583333352,0.3579812
2024-02-21,25.093004,24.494339,24.10642875000002,0.3579812
2024-02-22,26.974224,24.95179,25.093003333333353,0.3579812
2024-02-23,26.789454,26.565346,26.974223750000018,0.3579812
2024-02-24,24.56697,26.712067,26.789453333333352,0.3579812
2024-02-25,25.61834,24.806005,24.56697041666668,0.3579812
2024-02-26,25.306452,26.209436,25.618340833333363,0.3579812
2024-02-27,26.018026,25.469732,25.306451666666693,0.3579812
2024-02-28,26.648073,26.755093,26.018026250000023,0.3579812
2024-02-29,25.643818,26.645033,26.648072500000016,0.3579812
2024-03-01,25.171835,25.629105,25.64381833333336,0.3579812
2024-03-02,25.46815,25.634361,25.171832916666688,0.3579812
2024-03-03,26.580284,26.126534,25.468149583333354,0.3579812
2024-03-04,26.770256,26.984428,26.580284166666683,0.3579812
2024-03-05,26.683695,27.237371,26.770256666666683,0.3579812
2024-03-06,25.158516,27.01763,26.683693750000018,0.3579812
2024-03-07,24.76151,25.351364,25.15851416666669,0.3579812
2024-03-08,25.233334,25.650232,24.761510416666695,0.3579812
2024-03-09,25.132322,26.182194,25.233332083333362,0.3579812
