date,actual_c,prediction_c,persistence_c,feature_gate
2024-01-31,21.053965,21.69154,21.18140750000002,0.5
2024-02-01,21.556503,21.302896,21.05396333333336,0.5
2024-02-02,22.922209,22.013275,21.55650375000002,0.5
2024-02-03,22.281816,22.976963,22.92220916666669,0.5
2024-02-04,21.370619,22.512232,22.28181541666669,0.5
2024-02-05,21.384192,21.897318,21.370619583333355,0.5
2024-02-06,23.693071,21.959782,21.384190000000018,0.5
2024-02-07,23.865297,23.814096,23.69307041666669,0.5
2024-02-08,23.568235,24.082129,23.86529791666669,0.5
2024-02-09,22.357752,23.830944,23.56823458333336,0.5
2024-02-10,21.274862,21.819336,22.357751250000025,0.5
2024-02-11,22.734816,21.790567,21.274862916666688,0.5
2024-02-12,23.310467,23.406895,22.734816666666685,0.5
2024-02-13,22.783358,23.389301,23.310466666666695,0.5
2024-02-14,22.749722,22.93265,22.783357500000022,0.5
2024-02-15,24.359184,22.70769,22.749721666666687,0.5
2024-02-16,24.169168,24.111786,24.359185000000025,0.5
2024-02-17,23.858622,24.26114,24.169167500000018,0.5
2024-02-18,23.085514,24.459764,23.85862291666669,0.5
2024-02-19,23.115194,23.488014,23.085514166666684,0.5
2024-02-20,24.106428,23.762564,23.115194583333352,0.5
2024-02-21,25.093004,24.500294,24.10642875000002,0.5
2024-02-22,26.974224,24.815262,25.093003333333353,0.5
2024-02-23,26.789454,26.35787,26.974223750000018,0.5
2024-02-24,24.56697,26.676317,26.789453333333352,0.5
2024-02-25,25.61834,24.726316,24.56697041666668,0.5
2024-02-26,25.306452,26.098993,25.618340833333363,0.5
2024-02-27,26.018026,25.424925,25.306451666666693,0.5
2024-02-28,26.648073,26.635017,26.018026250000023,0.5
2024-02-29,25.643818,26.63762,26.648072500000016,0.5
2024-03-01,25.171835,25.517052,25.64381833333336,0.5
2024-03-02,25.46815,25.550655,25.171832916666688,0.5
2024-03-03,26.580284,26.1096,25.468149583333354,0.5
2024-03-04,26.770256,27.05799,26.580284166666683,0.5
2024-03-05,26.683695,27.116085,26.770256666666683,0.5
2024-03-06,25.158516,27.037409,26.683693750000018,0.5
2024-03-07,24.76151,25.301685,25.15851416666669,0.5
2024-03-08,25.233334,25.618275,24.761510416666695,0.5
2024-03-09,25.132322,26.175047,25.233332083333362,0.5
2024-03-10,24.629166,25.644884,25.132321666666694,0.5
2024-03-11,27.029497,25.616533,24.629165416666694,0.5
2024-03-12,27.964216,27.802965,27.029495833333346,0.5
2024-03-13,26.810135,28.073196,27.96421625000002,0.5
2024-03-14,27.340136,27.313622,26.81013583333335,0.5
2024-03-15,28.185902,27.768053,27.34013500000002,0.5
2024-03-16,27.460077,28.363714,28.18590000000003,0.5
2024-03-17,27.50192,27.596098,27.460077500000022,0.5
2024-03-18,27.91824,27.43649,27.501920000000023,0.5
2024-03-19,29.241678,28.29723,27.918240000000022,0.5
2024-03-20,29.516144,29.218153,29.241679166666685,0.5
2024-03-21,27.84832,29.365086,29.516142083333364,0.5
2024-03-22,25.07947,26.741686,27.848318750000022,0.5
2024-03-23,27.568396,26.551481,25.079468333333352,0.5
2024-03-24,27.869118,28.322985,27.56839541666669,0.5
2024-03-25,28.206276,28.075554,27.869116666666695,0.5
2024-03-26,29.18085,28.72316,28.20627625000003,0.5
