date,actual_c,prediction_c,persistence_c,feature_gate
2024-01-31,21.053965,21.959505,21.18140750000002,0.41389763
2024-02-01,21.556503,21.657057,21.05396333333336,0.40320465
2024-02-02,22.922209,22.358097,21.55650375000002,0.39795637
2024-02-03,22.281816,23.083694,22.92220916666669,0.46182615
2024-02-04,21.370619,22.781412,22.28181541666669,0.36589658
2024-02-05,21.384192,22.066553,21.370619583333355,0.35598257
2024-02-06,23.693071,22.166084,21.384190000000018,0.38929594
2024-02-07,23.865297,23.76002,23.69307041666669,0.49663952
2024-02-08,23.568235,24.450825,23.86529791666669,0.3436102
2024-02-09,22.357752,23.994026,23.56823458333336,0.37365785
2024-02-10,21.274862,22.247097,22.357751250000025,0.4360142
2024-02-11,22.734816,21.99108,21.274862916666688,0.33416897
2024-02-12,23.310467,23.468521,22.734816666666685,0.4206617
2024-02-13,22.783358,23.599846,23.310466666666695,0.39327335
2024-02-14,22.749722,23.15285,22.783357500000022,0.38666552
2024-02-15,24.359184,23.036993,22.749721666666687,0.41276705
2024-02-16,24.169168,24.363844,24.359185000000025,0.4105486
2024-02-17,23.858622,24.582483,24.169167500000018,0.38425043
2024-02-18,23.085514,24.545986,23.85862291666669,0.41606352
2024-02-19,23.115194,23.617613,23.085514166666684,0.40829998
2024-02-20,24.106428,23.852228,23.115194583333352,0.39761862
2024-02-21,25.093004,24.625946,24.10642875000002,0.42586115
2024-02-22,26.974224,25.03813,25.093003333333353,0.42136535
2024-02-23,26.789454,26.50093,26.974223750000018,0.41103387
2024-02-24,24.56697,27.110998,26.789453333333352,0.3541361
2024-02-25,25.61834,25.09864,24.56697041666668,0.3128517
2024-02-26,25.306452,26.110851,25.618340833333363,0.40367842
2024-02-27,26.018026,25.814047,25.306451666666693,0.37243757
2024-02-28,26.648073,26.57334,26.018026250000023,0.4139199
2024-02-29,25.643818,26.755827,26.648072500000016,0.40911317
2024-03-01,25.171835,25.828527,25.64381833333336,0.40964603
2024-03-02,25.46815,25.84751,25.171832916666688,0.38746855
2024-03-03,26.580284,26.277967,25.468149583333354,0.41739494
2024-03-04,26.770256,27.012993,26.580284166666683,0.43648183
